step,timestamp,coverage,known_cells,total_cells,cov_trace,pos_x,pos_y,altitude,frontier_count,nearest_frontier_dist,loop_closures,tracking_lost_events,new_cells,note
522,1776031219.478412,0.2254,4801,21300,0.69909,-5.809,1.235,1.047,15,4.328,168,0,0,
523,1776031221.4995925,0.2254,4801,21300,0.701951,-5.838,1.283,1.017,15,4.371,168,0,0,
524,1776031223.5083213,0.2254,4801,21300,0.70464,-5.941,0.951,1.005,15,4.375,168,0,0,
525,1776031225.5169163,0.2254,4801,21300,0.708425,-5.989,0.987,1.023,15,4.431,168,0,0,
526,1776031227.5295544,0.2254,4801,21300,0.708425,-6.034,1.122,1.0,15,4.51,168,0,0,
527,1776031229.5456872,0.2258,4810,21300,0.712019,-6.01,1.047,1.026,15,4.466,168,0,9,
528,1776031231.55912,0.2258,4810,21300,0.715087,-5.914,0.857,1.025,15,4.327,168,0,0,
529,1776031233.5723395,0.2258,4810,21300,0.719006,-5.959,0.829,1.057,15,4.364,168,0,0,
530,1776031235.581312,0.2258,4810,21300,0.720254,-5.848,0.956,1.063,15,4.287,168,0,0,
531,1776031237.5907495,0.2258,4810,21300,0.722686,-5.843,1.07,1.02,15,4.311,168,0,0,
532,1776031239.5998104,0.2258,4810,21300,0.72355,-5.938,0.921,1.015,15,4.365,168,0,0,
533,1776031241.6120079,0.2259,4812,21300,0.725905,-5.826,0.618,1.002,15,4.192,168,0,2,
534,1776031243.6301503,0.2259,4812,21300,0.727997,-5.56,0.42,1.062,15,3.898,168,0,0,
535,1776031245.6384978,0.2259,4812,21300,0.729053,-5.577,0.393,1.055,15,3.911,168,0,0,
536,1776031247.65284,0.2259,4812,21300,0.730378,-5.758,0.5,1.053,15,4.106,168,0,0,
537,1776031249.6678536,0.2259,4812,21300,0.732323,-5.619,0.485,1.111,15,3.966,168,0,0,
538,1776031251.6826143,0.2259,4812,21300,0.736228,-5.501,0.555,1.117,15,3.862,168,0,0,
539,1776031253.6920967,0.2259,4812,21300,0.739499,-5.44,0.699,1.141,15,3.829,168,0,0,
540,1776031255.7052367,0.2259,4812,21300,0.527691,-5.232,0.784,1.127,15,3.648,168,0,0,
541,1776031257.7214766,0.2262,4817,21300,0.527691,-5.24,0.612,1.108,15,3.616,168,0,5,
542,1776031259.7334187,0.2262,4817,21300,0.512962,-5.487,0.546,1.095,15,3.846,168,0,0,
543,1776031261.7452655,0.2262,4817,21300,0.535687,-5.699,0.703,1.108,15,4.084,169,0,0,
544,1776031263.7536006,0.2263,4820,21300,0.503005,-5.729,0.814,1.162,15,4.137,169,0,3,
545,1776031265.7632055,0.2303,4906,21300,0.505809,-5.599,0.897,1.182,15,4.031,169,0,86,
546,1776031267.773655,0.2303,4906,21300,0.480462,-5.48,0.704,1.176,15,3.87,169,0,0,
547,1776031269.7819812,0.2275,4845,21300,0.475428,-5.452,0.462,1.187,15,3.798,169,0,0,
548,1776031271.7897408,0.2277,4849,21300,0.475428,-5.355,0.531,1.167,15,3.713,169,0,4,
549,1776031273.8034253,0.2277,4849,21300,0.452894,-5.384,0.336,1.182,15,3.713,169,0,0,
550,1776031275.8135629,0.2267,4828,21300,0.452894,-5.438,0.244,1.217,15,3.756,169,0,0,
551,1776031277.8322256,0.2267,4828,21300,0.454303,-5.482,0.361,1.229,15,3.813,169,0,0,
552,1776031279.8473382,0.2267,4828,21300,0.493637,-5.624,0.516,1.219,15,3.976,169,0,0,
553,1776031281.8559918,0.2267,4829,21300,0.493637,-5.739,0.579,1.233,15,4.1,169,0,1,
554,1776031283.8686764,0.2248,4789,21300,0.525302,-5.894,0.316,1.206,15,4.218,169,0,0,
555,1776031285.8771253,0.2254,4800,21300,0.545397,-5.982,0.349,1.157,15,4.309,169,0,11,
556,1776031287.8909614,0.2258,4809,21300,0.56381,-6.068,0.317,1.197,15,4.39,169,0,9,
557,1776031289.902414,0.2265,4825,21300,0.56381,-6.001,0.506,1.245,15,4.347,169,0,16,
558,1776031291.9139132,0.2265,4825,21300,0.549029,-5.944,0.67,1.199,15,4.318,169,0,0,
559,1776031293.9246109,0.2265,4824,21300,0.549029,-6.152,0.473,1.165,15,4.492,169,0,0,
560,1776031295.9351788,0.2265,4824,21300,0.577596,-6.138,0.237,1.181,15,4.453,170,0,0,
561,1776031297.9452646,0.2265,4824,21300,0.568117,-6.085,0.204,1.172,15,4.398,170,0,0,
562,1776031299.9636412,0.226,4814,21300,0.55825,-6.087,0.39,1.152,15,4.418,171,0,0,
563,1776031301.9745746,0.2259,4811,21300,0.569224,-5.931,0.379,1.163,15,4.261,172,0,0,
564,1776031303.9833627,0.2259,4811,21300,0.549406,-5.676,0.328,1.178,15,4.001,172,0,0,
565,1776031305.9922843,0.226,4813,21300,0.498555,-5.476,0.577,1.191,15,3.841,172,0,2,
566,1776031308.0018895,0.226,4813,21300,0.500478,-5.533,0.69,1.149,15,3.919,172,0,0,
567,1776031310.0136147,0.226,4813,21300,0.48917,-5.854,0.53,1.157,15,4.205,173,0,0,
568,1776031312.023259,0.2261,4816,21300,0.522946,-5.997,0.519,1.08,15,4.345,173,0,3,
569,1776031314.033694,0.2261,4816,21300,0.549102,-5.93,0.539,1.108,15,4.282,173,0,0,
570,1776031316.0447333,0.2261,4816,21300,0.545426,-5.965,0.552,1.067,15,4.318,174,0,0,
571,1776031318.0525098,0.2261,4816,21300,0.539711,-6.036,0.382,1.075,15,4.365,174,0,0,
572,1776031320.0617564,0.2261,4816,21300,0.559967,-5.965,0.501,1.054,15,4.31,174,0,0,
573,1776031322.0708864,0.2261,4816,21300,0.549094,-6.022,0.614,1.103,15,4.385,174,0,0,
574,1776031324.0812109,0.2263,4820,21300,0.571442,-5.97,0.733,1.062,15,4.355,174,0,4,
575,1776031326.088472,0.2263,4820,21300,0.55767,-5.742,0.945,1.093,15,4.181,174,0,0,
576,1776031328.0968683,0.2263,4820,21300,0.54025,-5.721,0.75,1.065,15,4.115,174,0,0,
577,1776031330.1072576,0.2263,4820,21300,0.530326,-5.903,0.702,1.078,15,4.284,174,0,0,
578,1776031332.1191535,0.2263,4820,21300,0.561549,-5.885,0.708,1.099,15,4.267,174,0,0,
579,1776031334.1274626,0.2263,4820,21300,0.556243,-5.902,0.746,1.123,15,4.291,174,0,0,
580,1776031336.1368573,0.2269,4832,21300,0.570584,-5.839,0.692,1.142,15,4.219,174,0,12,
581,1776031338.1449287,0.2269,4832,21300,0.533096,-5.893,0.595,1.124,15,4.254,174,0,0,
582,1776031340.1535928,0.2271,4837,21300,0.56054,-6.098,0.658,1.169,15,4.467,174,0,5,
583,1776031342.1651728,0.227,4836,21300,0.58652,-6.164,0.614,1.222,15,4.525,174,0,0,
584,1776031344.1738021,0.2273,4842,21300,0.597128,-6.282,0.535,1.209,15,4.629,174,0,6,
585,1776031346.1840515,0.2273,4842,21300,0.618092,-6.278,0.678,1.174,15,4.648,175,0,0,
586,1776031348.1930933,0.2273,4842,21300,0.618092,-6.198,0.501,1.171,15,4.542,175,0,0,
587,1776031350.2092643,0.2273,4842,21300,0.576062,-6.097,0.232,1.218,15,4.411,176,0,0,
588,1776031352.2200432,0.2273,4842,21300,0.559718,-6.005,0.099,1.211,15,4.31,176,0,0,
589,1776031354.2329822,0.2274,4844,21300,0.559718,-5.747,0.068,1.248,15,4.051,177,0,2,
590,1776031356.2455637,0.2278,4852,21300,0.504384,-5.718,-0.06,1.21,15,4.018,177,0,8,
591,1776031358.2553368,0.2278,4852,21300,0.506647,-5.809,0.07,1.278,15,4.113,177,0,0,
592,1776031360.2657862,0.2277,4849,21300,0.517252,-5.887,0.138,1.27,15,4.195,177,0,0,
593,1776031362.284581,0.2277,4850,21300,0.538024,-6.026,-0.022,1.26,15,4.327,177,0,1,
594,1776031364.294165,0.2277,4850,21300,0.569323,-6.009,-0.243,1.263,15,4.311,177,0,0,
595,1776031366.3056629,0.2277,4850,21300,0.550644,-5.949,-0.419,1.282,15,4.259,177,0,0,
596,1776031368.3143885,0.2276,4848,21300,0.581814,-6.022,-0.509,1.33,15,4.339,177,0,0,
597,1776031370.3302813,0.2283,4862,21300,0.559509,-6.086,-0.382,1.324,15,4.394,177,0,14,
598,1776031372.3451502,0.2283,4862,21300,0.600692,-6.275,-0.128,1.299,15,4.575,177,0,0,
599,1776031374.359424,0.2284,4864,21300,0.611806,-6.236,-0.301,1.351,15,4.54,177,0,2,
600,1776031376.369222,0.2284,4864,21300,0.616608,-6.191,-0.511,1.395,15,4.508,177,0,0,
601,1776031378.3801668,0.2284,4864,21300,0.622718,-6.107,-0.61,1.425,15,4.434,177,0,0,
602,1776031382.3958776,0.2284,4864,21300,0.622718,-6.08,-0.44,1.478,15,4.391,177,0,0,
603,1776031386.4178283,0.2284,4864,21300,0.627156,-6.18,-0.361,1.436,15,4.487,177,0,0,
604,1776031390.4307568,0.2284,4864,21300,0.631924,-6.236,-0.383,1.441,15,4.544,177,0,0,
605,1776031394.444098,0.2284,4864,21300,0.636203,-6.141,-0.389,1.434,15,4.448,177,0,0,
606,1776031398.455979,0.2284,4864,21300,0.644685,-6.167,-0.43,1.395,15,4.478,177,0,0,
607,1776031400.4641645,0.2284,4864,21300,0.62494,-6.177,-0.271,1.368,15,4.479,177,0,0,
608,1776031402.4837272,0.2287,4871,21300,0.62494,-6.095,-0.323,1.361,15,4.4,178,0,7,
609,1776031404.494538,0.2287,4871,21300,0.598292,-6.081,-0.492,1.364,15,4.396,178,0,0,
610,1776031406.5021353,0.2287,4871,21300,0.61343,-6.082,-0.601,1.367,15,4.408,178,0,0,
611,1776031408.5096302,0.2287,4871,21300,0.61343,-6.12,-0.571,1.326,15,4.442,178,0,0,
612,1776031410.5183618,0.2287,4871,21300,0.61912,-6.202,-0.551,1.35,15,4.523,178,0,0,
613,1776031412.5277445,0.2287,4871,21300,0.61912,-6.35,-0.556,1.344,15,4.67,178,0,0,
614,1776031414.5364606,0.2288,4873,21300,0.648167,-6.38,-0.756,1.345,15,4.723,178,0,2,
615,1776031416.5442553,0.2288,4873,21300,0.640629,-6.302,-0.769,1.354,15,4.647,178,0,0,
616,1776031418.5519068,0.2288,4873,21300,0.640629,-6.361,-0.775,1.329,15,4.706,179,0,0,
617,1776031420.5644438,0.2288,4873,21300,0.658701,-6.402,-0.933,1.313,15,4.771,179,0,0,
618,1776031422.5714488,0.2288,4873,21300,0.658701,-6.4,-1.076,1.27,15,4.795,179,0,0,
619,1776031424.579422,0.2288,4873,21300,0.685603,-6.42,-1.158,1.294,15,4.832,179,0,0,
620,1776031426.5928519,0.2288,4873,21300,0.70427,-6.441,-1.238,1.333,15,4.87,179,0,0,
621,1776031428.6042075,0.2288,4873,21300,0.70427,-6.447,-1.24,1.381,15,4.876,179,0,0,
622,1776031430.6160202,0.2288,4873,21300,0.727569,-6.461,-1.181,1.366,15,4.877,180,0,0,
623,1776031432.6256325,0.2288,4873,21300,0.727569,-6.398,-1.225,1.376,15,4.825,180,0,0,
624,1776031434.6362705,0.2288,4873,21300,0.687986,-6.293,-1.262,1.336,15,4.731,181,0,0,
625,1776031436.643302,0.2288,4873,21300,0.640427,-6.275,-1.165,1.329,15,4.692,181,0,0,
626,1776031438.6510105,0.2288,4873,21300,0.640427,-6.384,-1.03,1.3,15,4.771,181,0,0,
627,1776031440.660803,0.2287,4872,21300,0.665159,-6.413,-1.124,1.314,15,4.817,182,0,0,
628,1776031442.6699507,0.2287,4872,21300,0.696059,-6.544,-1.255,1.334,15,4.975,182,0,0,
629,1776031444.6773036,0.2287,4871,21300,0.696059,-6.633,-1.264,1.331,15,5.063,183,0,0,
630,1776031446.6866527,0.2287,4871,21300,0.720654,-6.541,-1.098,1.336,15,4.938,183,0,0,
631,1776031448.705129,0.2287,4871,21300,0.720654,-6.339,-1.074,1.332,15,4.735,183,0,0,
632,1776031450.719973,0.2288,4874,21300,0.665518,-6.372,-1.181,1.328,15,4.79,183,0,3,
633,1776031452.728731,0.2288,4874,21300,0.665518,-6.18,-1.325,1.275,15,4.638,183,0,0,
634,1776031454.7385128,0.2288,4873,21300,0.642605,-6.017,-1.31,1.23,15,4.477,183,0,0,
635,1776031456.7472959,0.2288,4873,21300,0.621423,-6.036,-1.46,1.26,15,4.537,183,0,0,
636,1776031458.7548094,0.2287,4871,21300,0.621423,-5.917,-1.468,1.303,15,4.425,184,0,0,
637,1776031460.7622461,0.2287,4871,21300,0.621423,-5.957,-1.492,1.314,15,4.471,184,0,0,
638,1776031462.7746224,0.2287,4871,21300,0.621423,-5.903,-1.588,1.3,15,4.45,184,0,0,
639,1776031464.78515,0.2287,4871,21300,0.614409,-5.989,-1.642,1.258,15,4.549,185,0,0,
640,1776031466.7963736,0.2287,4871,21300,0.639633,-6.027,-1.634,1.22,15,4.583,185,0,0,
641,1776031468.8057046,0.2287,4871,21300,0.639633,-6.087,-1.615,1.222,15,4.633,186,0,0,
642,1776031470.813849,0.2287,4871,21300,0.639633,-5.999,-1.698,1.216,15,4.578,186,0,0,
643,1776031472.8236952,0.2287,4871,21300,0.639633,-5.972,-1.728,1.229,15,4.563,186,0,0,
644,1776031474.831197,0.2287,4871,21300,0.647231,-6.125,-1.671,1.242,15,4.687,187,0,0,
645,1776031476.8477986,0.2287,4871,21300,0.647231,-6.06,-1.705,1.251,15,4.637,187,0,0,
646,1776031478.8579814,0.2287,4871,21300,0.654378,-5.917,-1.751,1.3,15,4.52,188,0,0,
647,1776031480.8676732,0.2287,4871,21300,0.631051,-5.798,-1.79,1.275,15,4.423,188,0,0,
648,1776031482.876049,0.2287,4871,21300,0.631051,-5.722,-1.807,1.256,15,4.36,189,0,0,
649,1776031484.8848486,0.2287,4871,21300,0.621945,-5.813,-1.92,1.267,15,4.487,189,0,0,
650,1776031486.8956194,0.2288,4873,21300,0.621945,-5.911,-1.97,1.287,15,4.597,190,0,2,
651,1776031488.9032261,0.2287,4872,21300,0.672204,-5.963,-1.979,1.251,15,4.648,190,0,0,
652,1776031490.9143953,0.2287,4872,21300,0.67785,-6.052,-2.118,1.235,15,4.787,190,0,0,
653,1776031492.9263225,0.2287,4872,21300,0.67785,-6.145,-2.039,1.249,15,4.84,190,0,0,
654,1776031494.9375315,0.2299,4897,21300,0.685303,-6.225,-1.905,1.282,15,4.863,190,0,25,
655,1776031496.9469426,0.2299,4897,21300,0.685303,-6.209,-1.888,1.312,15,4.841,190,0,0,
656,1776031498.9553137,0.2299,4897,21300,0.685303,-6.327,-2.005,1.299,15,4.994,190,0,0,
657,1776031500.9619513,0.2299,4897,21300,0.685303,-6.266,-2.156,1.286,15,4.998,190,0,0,
658,1776031502.9705832,0.2301,4901,21300,0.693518,-6.291,-2.178,1.28,15,5.029,190,0,4,
659,1776031504.978416,0.2301,4901,21300,0.693518,-6.435,-2.26,1.271,15,5.194,190,0,0,
660,1776031506.9978137,0.2307,4913,21300,0.704099,-6.441,-2.233,1.274,15,5.188,190,0,12,
661,1776031509.0057027,0.2307,4913,21300,0.704099,-6.404,-2.111,1.249,15,5.106,190,0,0,
662,1776031511.013144,0.2311,4923,21300,0.713796,-6.392,-2.128,1.262,15,5.102,190,0,10,
663,1776031513.021015,0.2311,4923,21300,0.713796,-6.519,-2.173,1.246,15,5.236,190,0,0,
664,1776031515.0289738,0.2284,4945,21655,0.730855,-6.462,-2.331,1.238,15,5.248,190,0,22,
665,1776031517.037329,0.2284,4945,21655,0.730855,-6.383,-2.475,1.271,15,5.239,190,0,0,
666,1776031519.0494835,0.2284,4945,21655,0.745986,-6.377,-2.481,1.341,15,5.237,190,0,0,
667,1776031521.06135,0.2284,4945,21655,0.745986,-6.3,-2.34,1.351,15,5.106,190,0,0,
668,1776031523.0771108,0.2284,4945,21655,0.758171,-6.213,-2.263,1.334,15,4.994,190,0,0,
669,1776031525.0885139,0.2284,4945,21655,0.758171,-6.366,-2.259,1.31,15,5.131,190,0,0,
670,1776031527.1020303,0.231,4920,21300,0.768519,-6.482,-2.294,1.32,15,5.251,190,0,0,
671,1776031529.113509,0.231,4920,21300,0.768519,-6.541,-2.238,1.3,15,5.282,190,0,0,
672,1776031531.12039,0.2276,4928,21655,0.770973,-6.569,-2.258,1.35,15,5.316,191,0,8,
673,1776031533.1323035,0.2276,4928,21655,0.74979,-6.483,-2.177,1.348,15,5.205,191,0,0,
674,1776031535.142243,0.2311,4923,21300,0.74979,-6.534,-2.079,1.341,15,5.214,191,0,0,
675,1776031537.1496832,0.2311,4923,21300,0.733666,-6.385,-2.054,1.312,15,5.067,191,0,0,
676,1776031539.1571932,0.2311,4923,21300,0.733666,-6.312,-1.958,1.31,15,4.963,191,0,0,
677,1776031541.164644,0.2311,4923,21300,0.697588,-6.314,-1.759,1.308,15,4.895,191,0,0,
678,1776031543.1756675,0.2311,4923,21300,0.697588,-6.323,-1.806,1.308,15,4.919,191,0,0,
679,1776031545.1863842,0.2274,4925,21655,0.677632,-6.337,-1.775,1.3,15,4.922,192,0,2,
680,1776031547.1993551,0.2274,4925,21655,0.677632,-6.246,-1.664,1.323,15,4.8,192,0,0,
681,1776031549.2149062,0.2274,4925,21655,0.645814,-6.206,-1.54,1.328,15,4.723,193,0,0,
682,1776031551.2255752,0.2274,4925,21655,0.645814,-6.17,-1.36,1.352,15,4.637,193,0,0,
683,1776031553.2392213,0.2306,4911,21300,0.618991,-6.134,-1.329,1.309,15,4.594,194,0,0,
684,1776031555.2516086,0.2306,4911,21300,0.618991,-5.993,-1.428,1.288,15,4.487,194,0,0,
685,1776031557.264387,0.2307,4914,21300,0.609478,-5.992,-1.55,1.279,15,4.522,194,0,3,
686,1776031559.2763338,0.2307,4914,21300,0.609478,-6.081,-1.662,1.273,15,4.643,194,0,0,
687,1776031561.2964015,0.2308,4915,21300,0.634515,-6.185,-1.82,1.281,15,4.794,195,0,1,
688,1776031563.3073657,0.2308,4915,21300,0.684606,-6.141,-1.932,1.287,15,4.794,195,0,0,
689,1776031565.3187706,0.2308,4917,21300,0.684606,-6.185,-1.931,1.288,15,4.835,196,0,2,
690,1776031567.334426,0.2308,4917,21300,0.684606,-6.118,-1.825,1.248,15,4.733,196,0,0,
691,1776031569.3478665,0.2308,4917,21300,0.684606,-6.031,-1.768,1.223,15,4.632,196,0,0,
692,1776031571.3594234,0.2308,4917,21300,0.630806,-5.944,-1.748,1.232,15,4.543,196,0,0,
693,1776031573.3742318,0.2277,4930,21655,0.630806,-5.812,-1.72,1.216,15,4.411,197,0,13,
694,1776031575.3825605,0.2277,4930,21655,0.605058,-5.845,-1.72,1.23,15,4.441,197,0,0,
695,1776031577.391436,0.2281,4940,21655,0.605058,-5.87,-1.636,1.257,15,4.435,197,0,10,
696,1776031579.3987494,0.2282,4942,21655,0.61775,-5.934,-1.598,1.259,15,4.483,197,0,2,
697,1776031581.4072194,0.2282,4942,21655,0.61775,-6.089,-1.61,1.25,15,4.634,197,0,0,
698,1776031583.4256716,0.2282,4942,21655,0.635749,-6.146,-1.663,1.253,15,4.705,197,0,0,
699,1776031585.4336176,0.2282,4942,21655,0.635749,-6.093,-1.673,1.271,15,4.657,197,0,0,
700,1776031587.444628,0.2282,4942,21655,0.627456,-5.927,-1.641,1.251,15,4.49,197,0,0,
701,1776031589.4560335,0.2282,4942,21655,0.627456,-5.803,-1.609,1.251,15,4.363,197,0,0,
702,1776031591.4670203,0.2285,4948,21655,0.574209,-5.761,-1.682,1.23,15,4.349,197,0,6,
703,1776031593.4751687,0.2285,4948,21655,0.574209,-5.828,-1.746,1.249,15,4.435,197,0,0,
704,1776031595.4832697,0.2285,4948,21655,0.574209,-5.857,-1.849,1.24,15,4.5,197,0,0,
705,1776031597.490161,0.2285,4948,21655,0.574209,-5.943,-1.823,1.261,15,4.57,197,0,0,
706,1776031599.5020235,0.2285,4948,21655,0.59496,-6.035,-1.692,1.275,15,4.61,197,0,0,
707,1776031601.5147495,0.2285,4948,21655,0.608908,-6.157,-1.488,1.254,15,4.661,197,0,0,
708,1776031603.530098,0.2285,4948,21655,0.608908,-6.314,-1.413,1.226,15,4.79,197,0,0,
709,1776031605.5376043,0.2285,4948,21655,0.638115,-6.398,-1.494,1.228,15,4.893,197,0,0,
710,1776031607.5508642,0.2285,4948,21655,0.638115,-6.311,-1.429,1.24,15,4.792,197,0,0,
711,1776031609.564523,0.2285,4948,21655,0.649526,-6.394,-1.288,1.232,15,4.836,197,0,0,
712,1776031611.577277,0.2285,4948,21655,0.649526,-6.329,-1.23,1.203,15,4.759,197,0,0,
713,1776031613.590945,0.2285,4948,21655,0.659635,-6.176,-1.313,1.182,15,4.631,197,0,0,
714,1776031615.6035173,0.2285,4948,21655,0.672536,-6.146,-1.429,1.171,15,4.634,197,0,0,
715,1776031617.6134398,0.2285,4948,21655,0.672536,-6.224,-1.393,1.166,15,4.699,197,0,0,
716,1776031619.6254334,0.2285,4948,21655,0.680895,-6.288,-1.337,1.155,15,4.745,197,0,0,
717,1776031621.6393979,0.2285,4948,21655,0.680895,-6.421,-1.301,1.223,15,4.865,197,0,0,
718,1776031623.6486785,0.2301,4982,21655,0.689945,-6.505,-1.394,1.189,15,4.97,197,0,34,
719,1776031625.66059,0.2301,4982,21655,0.689945,-6.525,-1.605,1.153,15,5.047,197,0,0,
720,1776031627.6727667,0.2314,5011,21655,0.699675,-6.598,-1.687,1.197,15,5.141,197,0,29,
721,1776031629.6803825,0.2314,5011,21655,0.699675,-6.709,-1.619,1.216,15,5.227,197,0,0,
722,1776031631.689355,0.2331,5048,21655,0.704332,-6.697,-1.708,1.257,15,5.242,197,0,37,
723,1776031633.7024295,0.2331,5048,21655,0.707083,-6.716,-1.802,1.255,15,5.289,197,0,0,
724,1776031635.7099648,0.2332,5049,21655,0.707083,-6.762,-1.876,1.233,15,5.356,197,0,1,
725,1776031637.7175794,0.2332,5049,21655,0.707083,-6.825,-1.782,1.243,15,5.387,197,0,0,
726,1776031639.7308052,0.2332,5049,21655,0.707083,-6.768,-1.671,1.225,15,5.299,197,0,0,
727,1776031641.7398639,0.2333,5053,21655,0.710622,-6.786,-1.518,1.213,15,5.273,197,0,4,
728,1776031643.7474053,0.2333,5053,21655,0.710622,-6.825,-1.372,1.187,15,5.274,197,0,0,
729,1776031645.7554247,0.234,5067,21655,0.71843,-6.754,-1.411,1.222,15,5.215,197,0,14,
730,1776031647.7626078,0.234,5067,21655,0.71843,-6.744,-1.491,1.237,15,5.225,197,0,0,
731,1776031649.7773724,0.234,5067,21655,0.721772,-6.805,-1.463,1.213,15,5.277,197,0,0,
732,1776031651.7871122,0.234,5067,21655,0.721772,-6.787,-1.401,1.185,15,5.245,197,0,0,
733,1776031653.7977843,0.2334,5068,21716,0.72383,-6.743,-1.425,1.17,15,5.208,197,0,1,
734,1776031655.8099296,0.2334,5068,21716,0.72383,-6.636,-1.356,1.195,15,5.087,197,0,0,
735,1776031657.8180213,0.2334,5068,21716,0.7261,-6.558,-1.399,1.215,15,5.022,197,0,0,
736,1776031659.8258815,0.2334,5068,21716,0.7261,-6.554,-1.358,1.233,15,5.008,197,0,0,
737,1776031661.8332243,0.2334,5068,21716,0.730405,-6.638,-1.381,1.252,15,5.096,197,0,0,
738,1776031663.8417156,0.2334,5068,21716,0.734876,-6.65,-1.535,1.26,15,5.147,197,0,0,
739,1776031665.8503163,0.2334,5068,21716,0.734876,-6.544,-1.64,1.255,15,5.075,197,0,0,
740,1776031667.8586283,0.2334,5068,21716,0.91929,-6.382,-1.788,1.215,15,4.968,197,0,0,
741,1776031669.8726254,0.2332,5064,21716,0.91929,-6.271,-1.826,1.223,15,4.877,197,0,0,
742,1776031671.8807545,0.2332,5064,21716,0.884635,-6.216,-1.925,1.264,15,4.861,198,0,0,
743,1776031673.8944302,0.2332,5064,21716,0.884635,-6.209,-2.027,1.234,15,4.894,198,0,0,
744,1776031675.9077122,0.235,5103,21716,0.867732,-6.321,-2.137,1.235,15,5.04,199,0,39,
745,1776031677.916936,0.235,5103,21716,0.949781,-6.539,-2.205,1.219,15,5.267,200,0,0,
746,1776031679.9274068,0.235,5103,21716,0.949781,-6.745,-2.3,1.245,15,5.494,200,0,0,
747,1776031681.9393215,0.235,5103,21716,1.092064,-6.912,-2.364,1.185,15,5.673,200,0,0,
748,1776031683.9517353,0.2351,5105,21716,1.092064,-6.816,-2.361,1.2,15,5.584,200,0,2,
749,1776031685.9662895,0.2351,5105,21716,1.09875,-6.793,-2.467,1.25,15,5.605,200,0,0,
750,1776031687.978083,0.2351,5105,21716,1.105708,-6.837,-2.463,1.244,15,5.644,200,0,0,
751,1776031689.9899557,0.2351,5105,21716,1.105708,-6.771,-2.586,1.217,15,5.637,200,0,0,
752,1776031692.0016954,0.2351,5105,21716,1.120033,-6.706,-2.498,1.236,15,5.54,200,0,0,
753,1776031694.011719,0.2351,5105,21716,1.129084,-6.824,-2.428,1.286,15,5.618,200,0,0,
754,1776031696.0182986,0.2351,5105,21716,1.137481,-6.919,-2.157,1.306,15,5.6,200,0,0,
755,1776031698.0263445,0.2351,5105,21716,1.055348,-6.985,-2.409,1.277,15,5.758,200,0,0,
756,1776031700.0406508,0.2343,5089,21716,1.109513,-7.07,-2.511,1.284,15,5.876,200,0,0,
757,1776031702.0495536,0.2343,5089,21716,1.120425,-6.738,-2.186,1.307,15,5.443,200,0,0,
758,1776031704.0629663,0.2343,5089,21716,1.016012,-6.83,-2.058,1.244,15,5.482,201,0,0,
759,1776031706.0759375,0.2343,5089,21716,1.066258,-7.088,-2.336,1.197,15,5.825,202,0,0,
760,1776031708.0869539,0.2324,5104,21960,1.200404,-7.126,-2.42,1.256,15,5.892,202,0,15,
761,1776031710.0963848,0.232,5108,22021,1.209586,-6.948,-2.588,1.218,15,5.797,202,0,4,
762,1776031712.1087153,0.2312,5092,22021,1.209586,-7.166,-2.282,1.25,15,5.876,202,0,0,
763,1776031714.1202729,0.2312,5092,22021,1.181621,-7.074,-2.116,1.304,15,5.731,203,0,0,
764,1776031716.1366088,0.231,5086,22021,1.054399,-6.81,-2.325,1.222,15,5.563,203,0,0,
765,1776031718.1477625,0.2307,5080,22021,1.06484,-6.847,-2.495,1.267,15,5.666,204,0,0,
766,1776031720.158497,0.2307,5080,22021,1.189259,-6.814,-2.672,1.26,15,5.713,204,0,0,
767,1776031722.170253,0.2307,5080,22021,1.158181,-6.49,-2.522,1.22,15,5.357,204,0,0,
768,1776031724.1846209,0.2307,5080,22021,1.024151,-6.705,-2.612,1.237,15,5.588,204,0,0,
769,1776031726.1940157,0.2307,5080,22021,1.08232,-6.786,-2.302,1.205,15,5.532,204,0,0,
770,1776031728.2050915,0.2307,5081,22021,1.057119,-6.877,-2.103,1.136,15,5.542,205,0,1,
771,1776031730.2173254,0.2308,5082,22021,1.08123,-7.034,-2.001,1.126,15,5.654,205,0,1,
772,1776031732.229626,0.2308,5082,22021,1.106786,-6.969,-2.147,1.134,15,5.644,205,0,0,
773,1776031734.2398531,0.2308,5082,22021,1.107822,-6.825,-2.262,1.138,15,5.552,205,0,0,
774,1776031736.25231,0.231,5086,22021,1.065293,-6.822,-2.646,1.163,15,5.708,206,0,4,
775,1776031738.2644343,0.231,5086,22021,1.173856,-6.797,-2.879,1.13,15,5.794,206,0,0,
776,1776031740.2772675,0.231,5086,22021,1.235384,-6.95,-3.081,1.193,15,6.025,206,0,0,
777,1776031742.2847047,0.2309,5085,22021,1.341836,-6.907,-3.301,1.18,15,6.099,206,0,0,
778,1776031744.2924104,0.2309,5085,22021,1.350698,-6.964,-3.699,1.164,15,6.363,206,0,0,
779,1776031746.3003151,0.2309,5085,22021,1.358723,-7.17,-3.566,1.14,15,6.463,206,0,0,
780,1776031748.3083534,0.2309,5085,22021,1.365505,-6.909,-3.232,1.109,15,6.065,206,0,0,
781,1776031750.323562,0.2309,5085,22021,1.368807,-7.184,-3.187,1.101,15,6.281,206,0,0,
